name,slug,url
Home Credit Philippines,hcconnect.com,https://hcconnect.darwinbox.com/ms/candidate/careers
Homevista Decor & Furnishings Private Limited,homelane,https://homelane.darwinbox.in/ms/candidate/careers
Honasa Consumer (Mamaearth),honasa,https://honasa.darwinbox.in/ms/candidate/careers
HT Group,htmediagroup,https://htmediagroup.darwinbox.in/ms/candidate/careers
Invesco Mutual Fund,iiamihrms,https://iiamihrms.darwinbox.in/ms/candidate/careers
iQuanti,iquanti,https://iquanti.darwinbox.in/ms/candidate/careers
ITC Hotels,itchotels,https://itchotels.darwinbox.in/ms/candidate/careers
JSW (My JSW),myjsw,https://myjsw.darwinbox.in/ms/candidate/careers
JSW MG Motor India Pvt. Ltd.,mgmhr,https://mgmhr.darwinbox.in/ms/candidate/careers
Kirloskar Oil Engines,koel,https://koel.darwinbox.in/ms/candidate/careers
Kissht,ring,https://ring.darwinbox.in/ms/candidate/careers
Kopi Kenangan,kopikenangan.com,https://kopikenangan.darwinbox.com/ms/candidate/careers
Kotak Life Insurance,kotaklifeinsurance,https://kotaklifeinsurance.darwinbox.in/ms/candidate/careers
Kotak Securities,kotaksecurities,https://kotaksecurities.darwinbox.in/ms/candidate/careers
KPN Corporation,kpncorporation.com,https://kpncorporation.darwinbox.com/ms/candidate/careers
Leadership Boulevard Pvt. Ltd.,myleadschool,https://myleadschool.darwinbox.in/ms/candidate/careers
LeadSquared,leadsquaredhrms,https://leadsquaredhrms.darwinbox.in/ms/candidate/careers
Lendingkart,hrlendingkart,https://hrlendingkart.darwinbox.in/ms/candidate/careers
Licious,licious,https://licious.darwinbox.in/ms/candidate/careers
Linfox International Group,linfoxasiahrms.com,https://linfoxasiahrms.darwinbox.com/ms/candidate/careers
Lionbridge Technologies,lionbridge.com,https://lionbridge.darwinbox.com/ms/candidate/careers
Mahindra Logistics,nectar,https://nectar.darwinbox.in/ms/candidate/careers
Marks & Spencer Reliance India,mandsmyhr,https://mandsmyhr.darwinbox.in/ms/candidate/careers
MatchMove,matchmove.com,https://matchmove.darwinbox.com/ms/candidate/careers
Maxicare Healthcare (Philippines),onehrad.com,https://onehrad.darwinbox.com/ms/candidate/careers
Mayapada Hospital Group,mayapadahospital.com,https://mayapadahospital.darwinbox.com/ms/candidate/careers
MHealth,mhealth.com,https://mhealth.darwinbox.com/ms/candidate/careers
MobiKwik,mobikwik,https://mobikwik.darwinbox.in/ms/candidate/careers
mPokket,mpokket,https://mpokket.darwinbox.in/ms/candidate/careers
Modinity Group,modinity.com,https://modinity.darwinbox.com/ms/candidate/careers
MOL,molit,https://molit.darwinbox.in/ms/candidate/careers
Moneyview,moneyview,https://moneyview.darwinbox.in/ms/candidate/careers
Mordor Intelligence,mordorintelligence,https://mordorintelligence.darwinbox.in/ms/candidate/careers
More Retail,hrmsmoreretail,https://hrmsmoreretail.darwinbox.in/ms/candidate/careers
MOVIN Express,movin,https://movin.darwinbox.in/ms/candidate/careers
Muhavra Enterprises Private Limited,bluetokaicoffee,https://bluetokaicoffee.darwinbox.in/ms/candidate/careers
MyCrisil,mycrisil.com,https://mycrisil.darwinbox.com/ms/candidate/careers
MyHR,myhr,https://myhr.darwinbox.in/ms/candidate/careers
Ninjacart,ninjacart,https://ninjacart.darwinbox.in/ms/candidate/careers
Niva Bupa Health Insurance (Disha),disha,https://disha.darwinbox.in/ms/candidate/careers
NIVEA India,nivea,https://nivea.darwinbox.in/ms/candidate/careers
NoBroker,nobroker,https://nobroker.darwinbox.in/ms/candidate/careers
NOVENTIQ HOLDINGS PLC,noventiq.com,https://noventiq.darwinbox.com/ms/candidate/careers
OneSource Specialty Pharma (Stelis),stelis,https://stelis.darwinbox.in/ms/candidate/careers
PDAX (Philippine Digital Asset Exchange),pdax.com,https://pdax.darwinbox.com/ms/candidate/careers
Piramal,piramal,https://piramal.darwinbox.in/ms/candidate/careers
Piramal Finance,piramalfinance,https://piramalfinance.darwinbox.in/ms/candidate/careers
Pluang,pluanghrms.com,https://pluanghrms.darwinbox.com/ms/candidate/careers
Polycab,polycab,https://polycab.darwinbox.in/ms/candidate/careers
Porter,porter,https://porter.darwinbox.in/ms/candidate/careers
PT. Nippon Indosari Corpindo Tbk.,hrsr.com,https://hrsr.darwinbox.com/ms/candidate/careers
Punjab National Bank International,merapnbil.com,https://merapnbil.darwinbox.com/ms/candidate/careers
Quick Heal Technologies Ltd,lifecycleqhtl,https://lifecycleqhtl.darwinbox.in/ms/candidate/careers
QX Global Group,qxhrms.com,https://qxhrms.darwinbox.com/ms/candidate/careers
RateGain,rategain.com,https://rategain.darwinbox.com/ms/candidate/careers
Reserve Bank Information Technology Pvt Ltd,rebithr,https://rebithr.darwinbox.in/ms/candidate/careers
RustanCoffee (Starbucks Philippines),partnerconnect.com,https://partnerconnect.darwinbox.com/ms/candidate/careers
SBI Life Insurance,sbilife,https://sbilife.darwinbox.in/ms/candidate/careers
Sembcorp Group,hrsembcorp.com,https://hrsembcorp.darwinbox.com/ms/candidate/careers
Shakey's Group,shakeys.com,https://shakeys.darwinbox.com/ms/candidate/careers
Shalina Group,myshalina.com,https://myshalina.darwinbox.com/ms/candidate/careers
Shoppers Stop,ss-people,https://ss-people.darwinbox.in/ms/candidate/careers
Singland,singland.com,https://singland.darwinbox.com/ms/candidate/careers
Singlife,singlife.com,https://singlife.darwinbox.com/ms/candidate/careers
SMC Group,mysmcdbx,https://mysmcdbx.darwinbox.in/ms/candidate/careers
SMN Group,protelindo.com,https://protelindo.darwinbox.com/ms/candidate/careers
Sonata Software,sonataone,https://sonataone.darwinbox.in/ms/candidate/careers
Spark Minda Group,sparkminda-hris,https://sparkminda-hris.darwinbox.in/ms/candidate/careers
Spinzone,spinzone,https://spinzone.darwinbox.in/ms/candidate/careers
SPML Infra,spml,https://spml.darwinbox.in/ms/candidate/careers
SteriScience Specialties,steriscience.com,https://steriscience.darwinbox.com/ms/candidate/careers
Strides Pharma Science,strides,https://strides.darwinbox.in/ms/candidate/careers
Suzlon,suzlon,https://suzlon.darwinbox.in/ms/candidate/careers
Synamedia,synamedia.com,https://synamedia.darwinbox.com/ms/candidate/careers
Synergy Marine Group,synergymarinegroup.com,https://synergymarinegroup.darwinbox.com/ms/candidate/careers
TBO.com,tbo,https://tbo.darwinbox.in/ms/candidate/careers
Tessolve Semiconductor Private Limited,tessolve.com,https://tessolve.darwinbox.com/ms/candidate/careers
The Guardians India,theguardiansindia,https://theguardiansindia.darwinbox.in/ms/candidate/careers
Thermax Group,thermaxglobal,https://thermaxglobal.darwinbox.in/ms/candidate/careers
Times Internet,timesinternet,https://timesinternet.darwinbox.in/ms/candidate/careers
Tripatra,tripatra.com,https://tripatra.darwinbox.com/ms/candidate/careers
TV9 Network (ABCPL),tv9,https://tv9.darwinbox.in/ms/candidate/careers
UEM Sunrise,uemsunrise.com,https://uemsunrise.darwinbox.com/ms/candidate/careers
Unacademy,unacademy,https://unacademy.darwinbox.in/ms/candidate/careers
Upstox,upstox,https://upstox.darwinbox.in/ms/candidate/careers
Vedanta,vhr,https://vhr.darwinbox.in/ms/candidate/careers
Virtual Staffing Solutions,atlas.com,https://atlas.darwinbox.com/ms/candidate/careers
Visteon,visteon-panorama.com,https://visteon-panorama.darwinbox.com/ms/candidate/careers
Vivriti Capital,vivriti,https://vivriti.darwinbox.in/ms/candidate/careers
Y-Axis,y-axis,https://y-axis.darwinbox.in/ms/candidate/careers
Yashoda Hospitals Group,yashoda,https://yashoda.darwinbox.in/ms/candidate/careers
YES Bank,yesforyou,https://yesforyou.darwinbox.in/ms/candidate/careers
Yotta Infrastructure,yotta,https://yotta.darwinbox.in/ms/candidate/careers
Zee Media Group,zeemedia,https://zeemedia.darwinbox.in/ms/candidate/careers
Zydus Group,zydusgroup,https://zydusgroup.darwinbox.in/ms/candidate/careers
